,CustomerID,genero,esEstudiante,casado,tieneHijos,numeroCursosInscritos,antiguidad,haUsadoElServicioBasico,usaServicioBasicoRegularmente,tipoDeUsuario,usaServicioPlataRegularmente,usaServicioOroRegularmente,haPagadoContenidoIndividual,haContactoASoporte,usaTabletParaAcceder,usaMovilParaAcceder,tipoDeContrato,pagoDigital,metodoDePago,cargosMensuales,cargosAccumulados,usuarioPerdido
143,2636-SJDOU,Masculino,0,No,No,7,64,Sí,Sí,Oro,Sí,Sí,No,No,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,84.3,5289.05,0
144,1131-QQZEB,Masculino,1,Sí,No,8,71,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),23.95,1756.2,0
145,5716-EZXZN,Feminino,0,Sí,Sí,7,65,Sí,Sí,Oro,Sí,Sí,No,Sí,Sí,No,Anual,Sí,Tarjeta de credito (Domeciliado,99.05,6416.7,0
146,6837-BJYDQ,Masculino,0,No,No,1,3,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,19.6,61.35,0
147,2135-RXIHG,Masculino,0,No,No,1,1,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,45.65,45.65,1
148,6440-DKQGE,Masculino,0,No,Sí,3,30,Sí,No,Plata,No,No tiene acceso,Sí,No,Sí,No,Trimestral,No,Tarjeta de credito (Domeciliado,64.5,1929.95,0
149,3466-BYAVD,Masculino,0,Sí,Sí,4,15,Sí,No,Plata,No,No tiene acceso,Sí,Sí,No,Sí,Mensual,Sí,Pago en tienda,69.5,1071.4,0
150,3780-YVMFA,Feminino,0,Sí,Sí,2,8,Sí,No,Plata,No,No tiene acceso,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,68.55,564.35,0
151,3874-EQOEP,Masculino,0,No,No,2,7,Sí,Sí,Oro,No,No,No,No,Sí,Sí,Mensual,No,Pago en tienda,95.0,655.5,1
152,1679-JRFBR,Feminino,0,Sí,Sí,8,70,Sí,Sí,Oro,Sí,Sí,Sí,No,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,108.15,7930.55,0
153,9073-ZZIAY,Masculino,0,Sí,Sí,10,62,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Transferencia Bancaria,86.1,5215.25,0
154,3077-RSNTJ,Feminino,0,Sí,Sí,2,6,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,19.7,113.5,0
155,6551-GNYDG,Feminino,0,Sí,Sí,4,14,Sí,No,Oro,No,No,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),80.9,1152.8,0
156,9167-APMXZ,Feminino,0,No,No,6,22,Sí,Sí,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),84.15,1821.95,0
157,2749-CTKAJ,Masculino,0,Sí,Sí,6,22,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,20.15,419.9,0
158,6371-NZYEG,Masculino,0,Sí,Sí,4,16,Sí,No,Plata,Sí,No tiene acceso,Sí,No,Sí,No,Anual,No,Pago en tienda,64.25,1024.0,0
159,7554-NEWDD,Masculino,0,No,No,3,10,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),25.7,251.6,0
160,8992-VONJD,Feminino,0,No,Sí,4,13,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,56.0,764.55,0
161,0867-MKZVY,Feminino,0,Sí,No,5,20,Sí,Sí,Oro,Sí,No,No,No,No,No,Mensual,No,Transferencia Bancaria,82.4,1592.35,1
162,4482-EWFMI,Feminino,0,No,No,1,2,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,69.7,135.2,0
163,4648-YPBTM,Masculino,0,No,No,8,53,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,No,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),73.9,3958.25,0
164,2907-ILJBN,Feminino,0,Sí,Sí,3,11,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,20.6,233.9,0
165,6345-FZOQH,Masculino,0,Sí,No,8,69,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,19.9,1363.45,0
166,3376-BMGFE,Feminino,0,No,No,1,4,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),70.9,273.0,1
167,5997-OPVFA,Masculino,0,Sí,No,16,72,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),89.05,6254.45,0
168,3445-HXXGF,Masculino,1,Sí,No,9,58,No,No,Plata,No,No tiene acceso,Sí,No,No,Sí,Mensual,Sí,Transferencia Bancaria,45.3,2651.2,1
169,1159-WFSGR,Feminino,0,Sí,Sí,4,16,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Transferencia Bancaria,20.4,321.4,0
170,7654-YWJUF,Masculino,0,Sí,No,6,43,Sí,No,Oro,Sí,No,Sí,Sí,No,No,Trimestral,Sí,Transferencia Bancaria (Domiciliado),84.25,3539.25,0
171,1875-QIVME,Feminino,0,Sí,No,1,2,Sí,Sí,Oro,No,No,Sí,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,104.4,242.8,1
172,6727-IOTLZ,Masculino,0,Sí,No,4,14,Sí,No,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Pago en tienda,81.95,1181.75,0
173,0691-JVSYA,Feminino,0,Sí,No,8,53,Sí,No,Oro,No,No,Sí,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),94.85,5000.2,1
174,5918-VUKWP,Feminino,0,No,No,3,32,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria (Domiciliado),20.55,654.55,0
175,1744-JHKYS,Feminino,0,Sí,No,4,34,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Transferencia Bancaria,24.7,780.2,0
176,2656-FMOKZ,Feminino,1,No,No,4,15,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Pago en tienda,74.45,1145.7,1
177,2070-FNEXE,Feminino,1,No,No,2,7,Sí,No,Oro,Sí,No,No,No,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),76.45,503.6,1
178,5947-SGKCL,Feminino,0,Sí,Sí,4,15,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),105.35,1559.25,0
179,3712-PKXZA,Masculino,0,Sí,No,10,61,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,20.55,1252.0,0
180,6317-YPKDH,Feminino,0,No,No,1,1,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),29.95,29.95,1
181,6582-OIVSP,Feminino,0,No,No,1,1,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,45.3,45.3,0
182,9367-WXLCH,Masculino,0,No,No,2,8,Sí,Sí,Oro,No,No,No,No,No,Sí,Mensual,No,Transferencia Bancaria (Domiciliado),84.5,662.65,1
183,5524-KHNJP,Masculino,0,Sí,Sí,3,33,Sí,No,Plata,Sí,No tiene acceso,Sí,No,Sí,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,74.75,2453.3,0
184,1918-ZBFQJ,Feminino,0,No,No,4,13,Sí,No,Oro,No,Sí,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria,79.25,1111.65,1
185,1024-GUALD,Feminino,0,Sí,No,1,1,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,24.8,24.8,1
186,4827-USJHP,Masculino,0,No,No,5,20,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Pago en tienda,51.8,1023.85,0
187,8167-GJLRN,Masculino,0,No,No,1,3,No,No,Plata,No,No tiene acceso,No,Sí,No,No,Mensual,No,Transferencia Bancaria,30.4,82.15,0
188,0956-SYCWG,Feminino,0,No,No,4,13,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria,19.65,244.8,0
189,8017-UVSZU,Feminino,0,Sí,No,5,40,Sí,Sí,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Tarjeta de credito (Domeciliado,56.6,2379.1,0
190,7100-FQPRV,Masculino,0,Sí,Sí,6,43,Sí,Sí,Plata,Sí,No tiene acceso,No,Sí,No,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,71.9,3173.35,0
191,2472-OVKUP,Masculino,0,Sí,No,2,6,Sí,No,Oro,No,Sí,Sí,No,No,Sí,Mensual,Sí,Transferencia Bancaria,91.0,531.0,1
192,2984-RGEYA,Feminino,0,Sí,Sí,8,69,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),19.75,1375.4,0
193,9680-NIAUV,Feminino,0,Sí,Sí,13,72,Sí,Sí,Oro,Sí,Sí,Sí,No,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,109.7,8129.3,0
194,2146-EGVDT,Masculino,0,Sí,Sí,10,59,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Tarjeta de credito (Domeciliado,19.3,1192.7,0
195,2604-IJPDU,Feminino,0,Sí,No,5,20,Sí,No,Oro,Sí,Sí,No,Sí,Sí,No,Mensual,Sí,Transferencia Bancaria,96.55,1901.65,0
196,9178-JHUVJ,Masculino,0,Sí,Sí,6,24,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),24.1,587.4,0
197,6168-YBYNP,Masculino,0,No,No,10,59,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,111.35,6519.75,0
198,7255-SSFBC,Masculino,0,Sí,Sí,13,72,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),112.25,8041.65,0
199,3645-DEYGF,Masculino,0,No,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.75,20.75,0
200,9323-HGFWY,Feminino,0,Sí,No,2,27,Sí,No,Oro,Sí,No,No,Sí,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,101.9,2681.15,0
201,8544-GOQSH,Feminino,0,No,No,4,14,Sí,No,Oro,No,Sí,No,Sí,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,80.05,1112.3,0
202,3363-DTIVD,Masculino,0,Sí,Sí,8,71,Sí,Sí,Oro,Sí,No,Sí,No,Sí,Sí,Anual,No,Transferencia Bancaria,105.55,7405.5,0
203,7018-WBJNK,Masculino,0,No,Sí,4,13,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,78.3,1033.95,0
204,9142-KZXOP,Masculino,0,No,No,6,44,Sí,No,Oro,No,No,No,No,No,No,Mensual,No,Tarjeta de credito (Domeciliado,68.85,2958.95,0
205,7674-YTAFD,Feminino,0,No,No,3,33,Sí,No,Oro,No,Sí,No,Sí,No,No,Trimestral,Sí,Transferencia Bancaria (Domiciliado),79.95,2684.85,0
206,6348-SNFUS,Masculino,0,Sí,Sí,16,72,No,No,Plata,Sí,No tiene acceso,Sí,Sí,No,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,55.45,4179.2,0
207,1285-OKIPP,Masculino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,No,Sí,Mensual,No,Transferencia Bancaria,79.9,79.9,1
208,7825-ECJRF,Feminino,0,No,No,5,19,Sí,No,Oro,Sí,No,Sí,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,106.6,1934.45,1
209,1347-KTTTA,Masculino,0,Sí,No,7,64,Sí,No,Oro,No,Sí,Sí,Sí,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,102.45,6654.1,0
210,7841-TZDMQ,Masculino,0,No,No,1,2,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,46.0,84.5,1
211,4195-NZGTA,Feminino,0,No,No,1,1,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,25.25,25.25,0
212,7157-SMCFK,Masculino,0,No,Sí,10,61,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,19.75,1124.2,0
213,4709-LKHYG,Feminino,0,Sí,Sí,2,29,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria,20.0,540.05,0
214,2504-DSHIH,Masculino,1,Sí,No,6,23,Sí,Sí,Oro,No,No,No,No,No,Sí,Mensual,No,Transferencia Bancaria,86.8,1975.85,0
215,0699-NDKJM,Feminino,0,Sí,No,9,57,No,No,Plata,Sí,No tiene acceso,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),58.75,3437.45,0
216,9286-BHDQG,Masculino,0,Sí,Sí,13,72,No,No,Plata,Sí,No tiene acceso,Sí,Sí,No,No,Anual,No,Tarjeta de credito (Domeciliado,45.25,3139.8,0
217,0230-WEQUW,Masculino,0,Sí,No,7,66,No,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,No,Anual,Sí,Transferencia Bancaria (Domiciliado),56.6,3789.2,0
218,2040-LDIWQ,Masculino,0,Sí,Sí,7,65,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),84.2,5324.5,0
219,6496-JDSSB,Feminino,0,No,No,2,8,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),80.0,624.6,0
220,9408-SSNVZ,Feminino,0,No,No,1,4,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,70.15,268.35,1
221,4443-EMBNA,Feminino,0,Sí,No,8,71,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),24.75,1836.9,0
222,6469-MRVET,Masculino,0,Sí,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Transferencia Bancaria,20.2,20.2,0
223,0742-MOABM,Masculino,0,Sí,No,1,4,Sí,No,Plata,No,No tiene acceso,No,Sí,No,No,Mensual,No,Pago en tienda,50.05,179.35,1
224,5961-VUSRV,Feminino,0,No,No,3,12,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Transferencia Bancaria (Domiciliado),19.35,219.35,0
225,6778-JFCMK,Masculino,0,No,No,6,24,No,No,Plata,Sí,No tiene acceso,No,No,Sí,Sí,Trimestral,Sí,Pago en tienda,50.6,1288.75,0
226,6341-JVQGF,Feminino,0,Sí,Sí,3,31,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Trimestral,Sí,Pago en tienda,81.15,2545.75,0
227,2232-DMLXU,Feminino,0,Sí,No,1,1,Sí,No,Plata,No,No tiene acceso,No,No,Sí,No,Mensual,No,Pago en tienda,55.2,55.2,1
228,4811-JBUVU,Masculino,0,No,No,3,30,Sí,Sí,Oro,No,No,No,Sí,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,89.9,2723.15,0
229,0945-TSONX,Feminino,0,Sí,Sí,7,47,Sí,Sí,Plata,Sí,No tiene acceso,No,Sí,Sí,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,85.3,4107.25,0
230,2651-ZCBXV,Masculino,0,No,No,8,54,Sí,Sí,Oro,Sí,Sí,No,Sí,Sí,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,108.0,5760.65,0
231,3316-UWXUY,Masculino,0,No,No,7,50,Sí,No,Oro,Sí,Sí,No,Sí,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,93.5,4747.5,0
232,8937-RDTHP,Masculino,0,No,No,1,1,Sí,No,Oro,Sí,No,No,No,No,Sí,Mensual,Sí,Pago en tienda,84.6,84.6,1
233,7083-MIOPC,Feminino,0,No,No,12,72,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Tarjeta de credito (Domeciliado,20.25,1566.9,0
234,1984-GPTEH,Feminino,0,No,No,2,29,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Transferencia Bancaria,25.15,702.0,0
235,1251-KRREG,Masculino,0,No,No,1,2,Sí,Sí,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Pago en tienda,54.4,114.1,1
236,0621-JFHOL,Feminino,0,No,No,3,10,No,No,Plata,No,No tiene acceso,No,Sí,No,No,Anual,Sí,Pago en tienda,29.6,299.05,0
237,9903-LYSAB,Masculino,0,Sí,No,5,18,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,73.15,1305.95,0
238,0094-OIFMO,Feminino,1,No,No,3,11,Sí,No,Oro,No,Sí,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,95.0,1120.3,1
239,9227-UAQFT,Masculino,0,No,No,4,16,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,19.75,284.35,0
240,7301-ABVAD,Feminino,0,No,No,15,72,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Transferencia Bancaria (Domiciliado),86.6,6350.5,0
241,6614-FHDBO,Masculino,0,No,No,14,72,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Anual,No,Transferencia Bancaria (Domiciliado),109.2,7878.3,0
242,7576-ASEJU,Feminino,0,Sí,Sí,5,41,Sí,No,Plata,Sí,No tiene acceso,No,Sí,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,74.7,3187.65,0
243,9058-HRZSV,Feminino,1,Sí,No,7,65,Sí,No,Oro,Sí,Sí,Sí,No,No,Sí,Mensual,No,Transferencia Bancaria,94.4,6126.15,0
244,4522-AKYLR,Feminino,1,No,No,4,13,Sí,No,Plata,No,No tiene acceso,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria,54.8,731.3,0
245,0221-WMXNQ,Masculino,1,No,No,1,4,Sí,No,Oro,Sí,No,No,No,No,No,Mensual,No,Transferencia Bancaria,75.35,273.4,0
246,0303-UNCIP,Masculino,0,No,No,5,41,Sí,Sí,Plata,No,No tiene acceso,Sí,No,No,Sí,Trimestral,No,Pago en tienda,65.0,2531.8,0
247,9947-OTFQU,Masculino,1,No,No,4,15,Sí,No,Oro,No,Sí,No,No,No,No,Mensual,Sí,Transferencia Bancaria,74.4,1074.3,1
248,0322-YINQP,Masculino,0,No,No,1,1,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Pago en tienda,48.55,48.55,1
249,0959-WHOKV,Masculino,0,No,No,6,42,Sí,Sí,Oro,Sí,Sí,Sí,No,No,Sí,Trimestral,Sí,Transferencia Bancaria,99.0,4298.45,0
250,4075-JFPGR,Feminino,0,Sí,No,8,51,Sí,No,Oro,Sí,Sí,Sí,No,Sí,No,Trimestral,Sí,Transferencia Bancaria,93.5,4619.55,0
251,4629-NRXKX,Feminino,0,Sí,Sí,1,2,Sí,No,Oro,No,No,No,No,No,No,Mensual,No,Transferencia Bancaria,70.4,147.15,1
252,9514-JDSKI,Masculino,1,Sí,No,1,1,No,No,Plata,No,No tiene acceso,No,No,Sí,No,Mensual,No,Transferencia Bancaria,40.2,40.2,1
253,3282-ZISZV,Masculino,0,No,Sí,3,32,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,83.7,2633.3,0
254,3675-YDUPJ,Masculino,0,No,No,3,10,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,19.85,193.05,0
255,4111-BNXIF,Feminino,0,Sí,Sí,7,67,No,No,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria,59.55,4103.9,0
256,7017-VFHAY,Feminino,0,Sí,Sí,10,61,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,115.1,7008.15,0
257,6655-LHBYW,Masculino,0,No,No,7,50,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,114.35,5791.1,0
258,4959-JOSRX,Feminino,0,Sí,No,1,2,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,44.6,80.55,1
259,5046-NUHWD,Feminino,1,Sí,No,2,29,No,No,Plata,Sí,No tiene acceso,Sí,No,No,Sí,Mensual,Sí,Transferencia Bancaria,45.0,1228.65,0
260,7273-TEFQD,Masculino,1,No,No,1,3,No,No,Plata,No,No tiene acceso,Sí,No,No,Sí,Mensual,Sí,Transferencia Bancaria,41.15,132.2,1
261,3606-TWKGI,Masculino,1,No,No,4,13,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,106.9,1364.3,1
262,7529-ZDFXI,Masculino,1,Sí,No,9,57,Sí,Sí,Oro,No,Sí,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,89.85,4925.35,0
263,7605-BDWDC,Feminino,0,No,No,3,31,No,No,Plata,Sí,No tiene acceso,No,Sí,No,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),49.85,1520.1,0
264,1950-KSVVJ,Feminino,0,Sí,No,6,45,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Trimestral,No,Pago en tienda,113.3,5032.25,0
265,0123-CRBRT,Feminino,0,Sí,Sí,10,61,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Pago en tienda,88.1,5526.75,0
266,6292-TOSSS,Masculino,0,No,No,7,50,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),24.9,1195.25,0
267,3197-ARFOY,Feminino,1,No,No,5,19,Sí,No,Oro,Sí,Sí,No,Sí,Sí,Sí,Mensual,Sí,Pago en tienda,105.0,2007.25,0
268,6323-AYBRX,Masculino,0,No,No,10,59,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,19.35,1099.6,1
269,7014-ZZXAW,Feminino,0,Sí,No,8,71,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Tarjeta de credito (Domeciliado,24.25,1732.95,0
270,4385-GZQXV,Feminino,1,No,No,4,16,Sí,No,Oro,No,No,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,94.45,1511.2,1
271,7633-MVPUY,Masculino,0,Sí,No,9,57,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Anual,Sí,Transferencia Bancaria,59.75,3450.15,0
272,6366-ZGQGL,Masculino,0,No,No,1,1,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),24.8,24.8,1
273,4716-HHKQH,Masculino,1,Sí,No,5,20,Sí,Sí,Oro,No,Sí,No,Sí,Sí,Sí,Mensual,No,Transferencia Bancaria,107.05,2172.05,0
274,5940-AHUHD,Masculino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,No,No,Mensual,No,Pago en tienda,70.6,70.6,1
275,6432-TWQLB,Masculino,0,Sí,No,2,5,Sí,Sí,Oro,No,Sí,No,Sí,No,No,Mensual,Sí,Transferencia Bancaria,85.4,401.1,1
276,4484-GLZOU,Feminino,0,Sí,No,8,52,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,105.05,5624.85,1
277,3179-GBRWV,Masculino,1,Sí,No,6,21,Sí,No,Plata,Sí,No tiene acceso,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),64.95,1339.8,0
278,8645-KWHJO,Masculino,0,No,No,4,14,No,No,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,55.0,771.95,0
279,4130-MZLCC,Feminino,0,No,No,2,5,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),50.55,244.75,0
280,0314-TKOSI,Feminino,0,No,No,2,6,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,55.15,322.9,0
281,8229-MYEJZ,Feminino,0,No,No,3,10,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,51.2,498.25,0
282,2080-SRCDE,Feminino,0,No,Sí,1,1,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,25.4,25.4,0
283,9577-WJVCQ,Feminino,0,No,No,8,68,Sí,Sí,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,54.45,3687.75,0
284,9512-UIBFX,Masculino,0,Sí,Sí,5,18,Sí,No,Oro,No,No,Sí,No,Sí,Sí,Mensual,No,Pago en tienda,95.15,1779.95,1
285,6202-DYYFX,Feminino,0,No,No,6,22,Sí,Sí,Oro,No,No,No,No,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,76.0,1783.6,0
286,3808-HFKDE,Feminino,0,No,No,5,20,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,44.35,927.15,0
287,5583-SXDAG,Masculino,0,Sí,No,1,1,Sí,No,Oro,No,No,No,No,No,No,Mensual,No,Transferencia Bancaria,70.0,70.0,1
